business_id,length(text)
NiaKnrXqPv_0l_avLaVaDA,204
xVEtGucSRLk5pxxN0t4i6g,249
caGXS6ubNTlv91ZZyoirjQ,536
RHwpx_SBW4h05LQsIxF-mQ,216
IMb5BpDLlSbr7yn19HhltA,308
sVv9E7PrAMPD9zjSHj21XA,366
e4Z9C7iGhQtw5afAcLBdtw,290
8dwHni4w40DaJVo68eQY0A,607
djW8gh3JJ-__NCxx1YQaHg,665
RO8j-dh6d3wnDIsvRrT6HA,241
0OdZXIKQypu6vplpxFilsA,142
JlkHGjgS3MJ5FqEDJdu8xQ,794
76trksb2SwW_0CquBtPdkA,343
4Nj2ktP2NjCbv2aKeH3ZBg,269
i1Xkm22_96GNVVOXSUoL0A,375
50-xiTYmE6NERi-yJ6NvHw,792
5-KisjcYyWN6Fwcp-wDYmw,1457
Sy75QB18Sv-xNp8FoA8KvQ,2152
Ql5npMMRWKurN99tgA-g5w,493
ELxoOY2F-1jSb8mqyN7Zbg,193
1s0QjbBbhmjRVQx-d82NPw,579
JzOp695tclcNCNMuBl7oxA,180
qutQLFutEyHy440jpADnxA,170
uNA3OAcroBXuxZuGDlqLhA,432
atVh8viqTj-sqDJ35tAYVg,477
4bdSE3QyRb06sMthiYhhnQ,365
wRKYLXr9z--kt96ELXzv1Q,173
oN_A87dyVD2FBk7coLnhCg,493
Q9Au4xfQNdWeVuYYJonY3Q,175
Bv6-MOsh4jaL1bHOZpkKlg,107
uI-dbKk_9cUen7pi3-16Sg,141
3l54GTr8-E3XPbIxnF_sAA,105
82mWTnfbGDE1jJ2NDMxfNw,277
5LNZ67Yw9RD6nf4_UhXOjw,1229
ZlnLwDAc9cqPPhCrOSsSIg,241
EVCLVY5Jazha-XXDwQavqw,550
IyVdd_IqwUtzQDTxw2W9qw,1318
CtZ3HujCLTChyoad_L-nHA,258
gFAM3DwY0snYGujBmR-xHQ,489
riFzCvp77DMKDX-5GoTpqA,1239
zr93wrNyXzc-HW4IcK4iRQ,341
07AZL5XenCQ_-op_onKLdw,254
iFff7IPEjdv9mka8tgLyMg,1204
8mIrX_LrOnAqWsB5JrOojQ,817
KK1_TZintApflZbpX8QLaQ,439
sGnfOMRXxrtlBBDOGGirEA,169
N3J76CRP2H52NUo4VFuS3A,279
jaicRYvLNQKT-iquYQ1wAA,245
qFZ7ReYNpjHuvSxOqXqHMg,1419
6V_7ldr9tjmet0BdAnC34A,1898
JZOSekP1E3ESWfLHJ3qoRw,599
E9quMjGRkDgRYh6SVTaHOw,372
Lau3N654yNyWdIIybea1uA,694
JpgVl3d20CMRNjf1DVnzGA,1511
Wfl_ch21ojyHsPnkvvnstw,382
Lsy_RA1xk9qHFLzLNWKBww,110
-0BxAGlIk5DJAGVkpqBXxg,384
tQaIWc9qeiB1IU163LKlAw,282
0eu1s3m9ro5Ao0rzBxKZOQ,425
MLQeuiL9rqOq_rDKGEcU0A,664
3GEEy7RP6e4bT4LAiWFMFQ,1053
E7WzNqwMMifJkPZtuKOgRg,1281
4uiijOUDzc-DeIb2XcKW_A,369
wZukjLaf1V2dLRQap_Zriw,364
3GEEy7RP6e4bT4LAiWFMFQ,86
erilrfq0TCOU5fHUqITyYA,1178
W6s1BQa6N3mU6UBTv_KqSw,977
Gen0ei06dGq13OJ8DRXUjg,1820
7LDGjAHW8ghbWM3BE7agtg,731
fUEHk00pkkuXaGdHQa2eKg,86
timQP0K05kY3dIUtNui96w,2516
Ssa6XY_RdDRRB9wuVIeIWw,322
iIFMeiovZ2o7RzJ_1YYVww,814
K8MWIwCrS5w-Dbi9UHOlhw,3367
yT-ASP05C0yQ0hJBaYCYcg,208
vykG2Z1P2tMswAL67mFpsA,326
JsUprRhyzQyukZmAhcOg0A,405
dGkCSkKf5gg3lWQcJUKM1w,834
0P7NqE6gxHjwgmOpBMnY6A,1013
JLbgvGM4FXh9zNP4O5ZWjQ,750
4STzP1q1uM8ONkKookifsw,217
EVxY3Vcc-4uavsq2CQsk3g,575
BmgfYQ3tpRKnT9H9WvjL_g,503
UKRuyeUCT4Z10AvTlB9MkQ,616
lhOKenXmw4a3UR93wZyk4A,201
TOv8WIsa_lFC9i0NJUJK_Q,158
HeGExoygVt7pqo_39O6aFA,1750
XGB2PI9ba4wJttLgDo8MPQ,416
ZvUaeiT7sptAhlGQHQGL3w,160
mDR12Hafvr84ctpsV6YLag,1254
LpjoMIMDTr9tagtp1Gb2Dw,339
pnf9vsKdniTLHUrbpbZu4A,2436
xjpYR4BxVpVob-DYD7y_ug,212
CP_2DNTqoCT_h_6r-9YJLA,218
ryiuGXkurCl0Me6tmqOtzA,971
bsXdGEeHJPDkyIzAk0XnCg,313
DRMpPWnb4hshSlzqY_eIRw,665
npTomO2iJwilPgn8UOQqrA,738
966W5oXOBW0ZWhNYy0yjcA,1151
_PKXarw3GjlbwbXhjdpUMA,1256
ja5iZ6fNI8oc83DTgaQ7lg,163
gduTP-ujJ89tWOSdb3WMPA,493
jN00dj1opLMyFczkCTptqQ,712
OBLv8e0RvwqBl0Gkoj-bDA,451
IikkB8j2E-1QmujRsPh5wQ,990
Y9vJ5zBBQrfpILtBP11qDQ,4748
zzOo9n22fBbKAhbSpMzggA,268
pH0BLkL4cbxKzu471VZnuA,551
zMdpFu7hpvrHChR7H2XCfA,842
pnK_2D09LG3hPxzwIvWRUQ,210
HFSyU3JO8PAg34BCsPMo0g,566
CjwHbQRH7Iiz-qJx5ZRJzA,795
cYwJA2A6I12KNkm2rtXd5g,241
KUOa1acSFn6DkO9jp-sn6A,340
UBxYchVbEV85B7C50cI-aQ,2102
x4tKwQK09akHC7qONjVKcQ,1073
Gh2kkOnzieYqe5cVLtl7MA,138
C9ImzBi5fn742ZcAYDww2A,262
HshPHJ-OJ0rpVR-okV55Rg,1115
Zmfq3DVhHdtVChhSxzoUHw,284
D4mjIxNRmC7ZTlLFVxSyuQ,1651
IWKtGvVg4hqc9rWHjW8KoA,219
bBtSXvy7D00YYYKDpmUQdg,532
iq50qr2p5d68f2TO3OA9BA,353
vyQD-pu9jFKRXWI9tt16_Q,493
T0Uw6vwwfO3el29wBoDamQ,422
9t9n0QsonQDYrT4vJuugXg,578
DqcD3YflYhArFsC4KVUnOw,558
IjKSe0Yag7H1DUckZOW4Vg,277
JjYtyoEYnNw7mpXevHE_Ww,750
xm9sy3C5R22TxK_bYaoJaA,759
anQ0TggcB6f4yO4csQ44oA,283
vlJsF5tTfplbo1D5kbUPmQ,1127
3g-zUOniChdYqNJ4l_PMmw,317
IcRLhuxPHnyxW8bJ2llueQ,256
ovAZCKULbgEE6BgGlAQp7g,878
VuMgSpUJ9ONgSkddjM4JqQ,127
89uU51kOiQXbJHVA3C6XMQ,350
TynJUYwpHgIjJqi4Xl8TyQ,518
yhgUyctWczUN13MinNgZ3w,631
J0H6AW37Ipn__CAYq4wZxg,1571
Td-BWJz63qIsyxWO97Kwug,110
Ec9CBmL3285XkeHaNp-bSQ,636
f4ONxaeDwz433mdIvBPpQg,196
cp1bGdor0sL9IqiRzGwS2Q,602
nVAJZ6BJ9PPlxDXn976R6A,129
uWECX6-Uq9n8v5ipk9R29A,1359
3kdSl5mo9dWC4clrQjEDGg,294
_wzeJKSvt6_sas3BPUHBjw,433
bNHeKmkBx5emT9xLfdWyjw,250
jrE4M9HlYp2AZZ7iQCSIRw,513
O5ghc-XP5nQ1EtoFev5NIg,499
iu_b-P8cz6tS6n3CaPI_gg,430
IIYn7OfzUAbIL2L9Kh_plQ,1840
zJR84qoQEvIRGrR6a7VyZg,645
3mUsON5MUIF3ciVLF0uLTA,317
K04Pbn_5-xNidh0-xkI9vw,116
mKMOdDrIL_aooG8JFlK0qw,522
i7Gg42WCki48JPVkoV_qGg,589
R5K_3lo9q0K2GLcpvH_mxQ,411
3QfcfPCJSo0z2v1bkdUemQ,227
3sI_seI268r85-uyOmEyEw,3266
aEoNNQxqvbSnXv65GrhBeQ,532
yz5hvi8ca-czBqrks577Xg,287
FLMxWQO-ckCQmGZhU9OQgw,625
A2pHOVp0zh7grb1bbZxoBQ,109
nZDIrGshkfLZf6ImQtAasQ,628
Hgy5MrIKrwRJDXnwKaCpbA,95
NPincL15kJtyVOmUCCQKVQ,1932
J8GuDrqeLH1xMpSpeEixYA,162
iJBnqweAPDTCfyMcRrG90w,572
3RHgRaCRPuLdJ6PLZL6MGA,128
S4dLodWFIMjDxQKxuzHi3Q,251
YdiOCx3rmFhClMb-iYwl1g,333
FaHADZARwnY4yvlvpnsfGA,703
EMrghF81px-wnNqEYqA0Kw,188
W70JrBKLDFV86PpgFu5m8Q,622
JtSNHDRRZffnHBEsJudW-g,92
oSrTdvRGrJ24ofcquIFoPA,1063
sf5jTm__NNqZ3J5rbcrueA,276
ITIqv6QzRV_tE-PS6Brw6A,1557
4tmDq6jkFMQ3eac-BkF1jw,206
OicpDroqnfmbtw5jSgf4lQ,683
ZOmf-3NN4Z59b2Fw6VAM7g,431
xo1FxmxwWAXIVZ1MO222dg,210
0zoXYHq82haayMaV952jEQ,730
7xfeQhen2wLnvFuQNvmTAg,318
ZCzey5aPhd7jYIoHsUfjmQ,462
faPVqws-x-5k2CQKDNtHxw,757
Xg_eCdx99z5Y1oTLimniOw,394
G2hXfdIKdhI6TVQrXpTnFA,671
iCCsd62g79PDjswXaqxltw,1163
25YVFgR2pkt3u1f2fDBfnw,454
02EYqwh47uVxOaOKrnx8SQ,1246
sDT7CvVLsPG1JizVddhxzg,95
zhJNI2VMmah523EcXqoWTQ,1839
XZbuPXdyA0ZtTu3AzqtQhg,1020
sLa4_i63uBy05DJNbaOPgw,2646
L_ZLtfHvfzfoNVQ0-okTXg,641
HqerocZHKSRFD8NTrIkbaw,833
YPK024huhY2np5hJ_5qWCw,249
_OHKWBpmnQPTL3LouExL7g,273
Tf299O_MA5NFrgqagutOjw,632
AYLxEeVq8NKG2UhcBiggrA,754
3pQ4KSnOX9Y2IEMJvGFxUg,103
DkYS3arLOhA8si5uUEmHOw,362
H0MSPW9IFpLbX2at3f60rw,458
KskYqH1Bi7Z_61pH6Om8pg,174
846lAt9k0-jjM8TbBIRAmg,733
hsJ0Ma7RB_dmzAY8H0mu7g,154
HrR_2-HUE6cqnoz1zMN9AQ,322
1myR1yQcTmoITGZJDePjpg,563
UgWVMUWFrr6bt3NSfuKrGQ,690
tiQQqJ5ymf_XWzyF9ywArw,386
OugQjN04sQNahWzYEdTExQ,432
YV9GVfmDSDM7HSV0jVdTOA,707
SDSDJp-d_qUibvLF2FfsCQ,1114
3U__XOTBFptjhBeHrPGqrg,157
rtlsfmdufArhk-47sWIf2w,245
Xra1TtWtf069Am5hHWs3Ug,658
o7ccTNxhueC05pLx2-i0dA,290
uYtlrzBwtekPt8GKwUBoWw,414
1VNFh8ch36AjWQ7G8Oz1Tw,498
YzWB7zn0b40Ijw1tkBnt0A,510
Gz9SlLqxS6wnxPvgdOQNrA,1327
UiUZfYqkfv61VXoe2s2ylw,275
cMybOpJd352Cb6y9SeVhPw,927
AnBIIqzFTO4jZ6z_uI36Kw,362
0l9jhK1pm_3JzZE5eYGGww,668
cQyeji3UDzBuO_7bq89dFA,869
bQ2uuNkOxgUQRM7Y7RJDXQ,332
Jj8ubiwwuCR-rrhrrjcryw,338
ugLqbAvBdRDc-gS4hpslXw,1021
Qc0l8rZ3nvrcERitgxu8XA,320
8v1nk5EcCyEKK61ohAh5Og,436
IL45AdQb6nKFyFYtkoG5LQ,1022
41b2SLmjLcxTGLVRxASiDA,1514
wSojc-y-d7MWiGWdy8deCg,413
axWusXA66r7zyGKZ-xO1tg,569
kROYR_6mVfg9WgJ7z1HOSA,400
RU2VtVZG8to-XVEHD-2qag,2006
mmazCP1ZH0QsUqDS6OivFA,149
YuChxb7oNlJWxeZrrdUiNQ,261
8D2R7acumiJgJXJ5NMF4GA,1338
y1Er-SodAde9QZIcgFf45g,138
GpzQY2XLo5A35Cf8-Mjazg,121
0Hcks5q-DgJbDlmEWolx4A,224
Xspg78dOvuedvuPEUwZBjw,473
KsWGy-WuTUm5ve5lFUOCfg,602
NrgzXR0gycLMw1APhiA-wQ,187
0aTaA3owkCEp18IZMUnyKA,370
BSts3pm0UWeSHhxHzkpy9A,398
uW6UHfONAmm8QttPkbMewQ,851
Thx8WO-qqYJmEKssu4g9SA,93
DmFO4PabO2CoCOStOBqkAg,155
1veVZUawy7IhIc5oDpRRQA,315
gHGRzRa5qb577oWHAO7xew,269
Q4RSmF0s-AkaegrLFCLEbg,971
qmIHO-6T_KEfPC9jyGDamQ,2018
wMIHcDnQXGTIVwBnIDRwGw,225
2U-BRvnR9IGb61-GnIshLw,858
TTR99nv8u9g6VwK3e_F7rA,190
zgmslJH4f8rIJ1TKSrx3Uw,235
PIuOxUGTZltSHbbwhoO9sA,622
-De4AV1Fx67mDMGrFOw44Q,295
m65oi2C7b1CJM7DaXbFi-g,816
TCWMgOiV0PxQkWE1SyBIWQ,136
q7MorRPzU_J-iekeDKUKgw,183
btpaZWvvlEosDt2DJpUSSg,353
KFlwmysUsRUOx4-_5PQ8xA,557
IALVdIEdp8n6aJed1hBGhg,489
DUC4IaoxAVfnQrCTTh7fSw,1321
hojZyJk1Wf2UE2CpG7cgIg,197
rvnTFEq7R2ZHg0_CYbBNFw,541
hcFSc0OHgZJybnjQBrL_8Q,111
3Ui-76sC9_fNs2gu8ISAMw,221
FaHADZARwnY4yvlvpnsfGA,598
wmstf9dw0-kN3YThIxx8eQ,321
RESDUcs7fIiihp38-d6_6g,2726
E-wETrdq1uImd6lX6x8Qxw,995
XlFfik938wxi745YQy44qw,154
_ixV2SWDy7w8jzEAHp85qA,2330
0QSnurP5Ibor2zepJmEIlw,190
m-vHeoBYXAclh-ZV56dOEw,319
LNGBEEelQx4zbfWnlc66cw,140
01JpMXwoOaj3yQhem2WfDQ,965
VnS3kmAmRyHeN9_lMPBp0g,81
9q0s7-EfafubLeLUJg_7BQ,337
WZVnmFXoE42coc4FmcbEDQ,151
p1MyRCtwgc2Om4VCHNz1TQ,488
m-xsH8VkcYtTTvp2Fa6Ajw,299
-rCIoxp7pqN3xY7E3-v56Q,160
gsUmOBq16wksQqLvPB2QMQ,98
7YssNqJaJCMnIyabbqjDXQ,147
0N9H55kBUd-dcQPWjaAmsA,399
sf3kp0H13jZYEmS1A8Etcw,1371
zm3w7U26kDxREFDSLJRBgQ,403
vYOtdnBm-45KQiiHj8jqaw,741
a9k9MQrr5KFyMD7_Lnwrhw,160
uC3qwaxsOkdJzpOc0v1Mog,358
NPiLy71qqXzb45k9eQOgCQ,619
pk8WK6rThM5mDmcILGRh9g,288
0LDW1WT4mQ6r9GBf4G4kzA,546
NOz8W_cUV3Dw5yLgFkKLGw,971
GoyhxqTmY4r0_zIaIDA7aw,92
G2lO9j-g2rsP6Rcw8XsVFw,481
pSQFynH1VxkfSmehRXlZWw,171
PGayr8NWag6hAEWYvYiC0w,1418
4OUGSeQeASZGn9nSb8Ialg,122
T3ASfec34b8-uYr3xZj8Lw,279
u_vPjx925UPEG9DFOAAvFQ,1509
34PMhyoSQHVd4Lr7slzUcA,373
6xgcHeLad-VaoTIQewK84A,871
t9CyBtX5JCj2BAG3pvMhKg,480
0InA3Ffj8MxyQV9hgsyYcQ,203
YiaOpyu4qx0x1nJC_G33TQ,169
MpmFFw0GE_2iRFPdsRpJbA,329
3lY3Uwxgcu-B8ybBAMs5UQ,122
rECgTdKelvefty5JIXHDbg,324
uuGlYAIvYAX1q1KhpY6dtA,185
r1UbgscOfBMCuPBY9icYMg,695
0FUtlsQrJI7LhqDPxLumEw,129
ij_czg0xkJR6xvnQdgnMDA,268
ab3-BhBFlkfvlUwg8w0-1g,666
FGaaHr_krwaPGlD0mHPe4Q,504
68jn0s0snbO5dhasLaVvDw,1136
rxA9c0_XObabVL1WCTA4FA,968
SIBaomIYVvsMU0GTuqX4vQ,99
9CNObWIk7w8poCo5IAtgmw,155
80klSQFFKguEL76Zo8m5YQ,231
kd1VNJdd92T2eQ4hqvYQ5A,320
XgsIf7s2zM-cC29WUD-NZQ,668
F1QdqOJ29HnXYwW2jtASSw,304
eAc9Vd6loOgRQolMXQt6FA,751
lsMvf-DxBO3As2KgLHtbFw,581
cSVmQusncacVHsCHObA1Gg,673
p6FPcgLymnpk_gAyQuW_Mw,101
_LSwdNmiFSzRZQfG4g-qwA,435
gBy6UXTpoSHhW6qd15XU0g,521
1gL9mw6HRbetCb9vOBoPQw,247
yZAGhlsrmupLbrgdKm6reg,594
sqRX-XLlhx4rs2c1TpBf8A,89
yNVcnSaMSrTmjJBMrHTy9w,823
D4BzeIfrdAgpsAkDqlg7sQ,2132
Ly48L1qSRdLpCSWcs_DWIw,1533
U9aA5H13y7t9xWnoQslV0Q,555
t-o_Sraneime4DDhWrQRBA,2191
S8QuFxCxkoxQgNmbKDCJqw,136
cYwJA2A6I12KNkm2rtXd5g,305
CGgKHXAeEBpaQ2DvqxnpHA,828
9zS4IkhwXrbp0uH0dTnrEg,1284
7Cm5SCTu7LePBCXTUaEiwQ,359
jcpgiXF0PCyS9hrvqseGEA,1207
wX1ORSDKPkA5ftE7F6UONw,1081
O3sIXkB4rHX9OLKILiyZLw,297
V-87dA7BzP9pjV2oXOTTbg,852
04ekpZ0xoYCJHPbx7SfDYg,389
selxih3vD08zgsxxd8nRFA,142
-1vfRrlnNnNJ5boOVghMPA,1092
IWsrQ4-AtZuFJdYzIztMZw,721
7fxebHYUwIF6CakxSr70iQ,447
kYD9E14AijONhJ7rFsyLrg,58
aCkAmpBmEJCeRBJ5_Q2D-Q,303
QSv8Om6yHTypbXfvWb4C2g,290
XZS-Q1qq1kJA7pBPIKTTCQ,882
1Geg7R5ACFL0oassVziNiQ,492
g_fGPZJlGeKGLgC-j-tj6w,678
b1WGIdd_oSwGYZtC769Shw,342
4khsN1eXcWR0YYmROlLEzw,4761
_SQvOdb33mhlNJZYEYUKxA,601
UNI1agsPX2k3eJSJVB91nw,1110
lYsq47uDzdjYUGtyUq8aaQ,830
KwMe8zC9UoMXqxKcPYm5xw,444
tUiJdFccD4DaEZOZS-IhmQ,548
t5nyOtnEv455rShOS_g3RA,262
ZWcXoh_RO7rT2DdcyOzyfQ,371
dwIMJiL0KfMuuo1hjbtXdw,422
v5YvCuj_b26JKAqDcnReFQ,322
7tHULq5WM-jTFvh5vcp1rQ,314
BSDKbSLFO3CP-uhfcuUCkA,687
cylWGC6sPQbSXa1IiP-_Dw,252
7_Eh1VvtKPmQvYNB1OTGWw,701
M3VCoUK9e9_VzhSFeBnFug,593
38kkXbdchnn9LK4CEl_kZQ,721
i8ijGG8LXmFOWTz-Haej7w,760
lQ7nCHL5iopvoDdSSYwKnQ,95
16d3BlncEyCTzb0GxXrBXQ,636
vx1gUYqYQE2O5rfOrUi-Cw,208
eo49Xbwss1EK86eTuW23eg,275
eJCDUkFa7wl-BHYKZzaTMQ,1176
CCRgGKhzxSpl38w7yhqKUw,863
Spt-wIrhiEY2YVsxGj8qjQ,802
yesClkCZlpLGTYZROkx4SA,917
hbC_iLadZFYVLLO7crmi-A,223
CIF-zvPmVk-hVqExQmvw-g,1040
0AQnRQw34IQW9-1gJkYnMA,706
MpovsyjkSkchD7ssAdEVKQ,612
9Yse-ncKenXFf_3T84ew4A,503
uWECX6-Uq9n8v5ipk9R29A,233
c6x--m65BpZXfR2fIjmBMA,528
9K2FHkajUaTU4P2cfFJmGQ,197
gnkyosoOepBUqog7iDdggQ,739
bfVpHvjir2G2Z9wVeddw4w,138
a2JgQgEGm5hMDEhryhMMJg,3393
RJNAeNA-209sctUO0dmwuA,460
ujCUJYftRiAmVdtjT7W2cw,152
3xEO9oyGqfO_O8eSlxYTBA,270
EZQESVzkOPs7LwCHVC3Szg,315
MVHGmZEwtKrXH11ySGweEw,586
4EfiNcKSsafogIhAjwv0gg,586
u8C8pRvaHXg3PgDrsUHJHQ,882
-lAV1uegafxCjGE306kBYQ,252
vhImhRvHgAsUnBvVcRYRkQ,644
jnO_-cgEbyn-tGXxuxz_OA,454
MtSMVg-jo_IDLKcvjixLjg,1636
dimv16yFu0JXR1n1SAqedQ,450
DOaz7aEWX6w_T6NUu_IBEw,268
Gu4W3BSBajnljGYXQOclHw,1574
yhgUyctWczUN13MinNgZ3w,655
LlZyXVPhVO-7J4tep1ZCig,720
4iB4J5fxd8tbYklDAnaD5g,913
_laY6Ba-VWXCR6xg7LVtuQ,598
6DsCj-Vy9gYjyJBBk77DaQ,941
Qc0l8rZ3nvrcERitgxu8XA,963
0P7NqE6gxHjwgmOpBMnY6A,829
oQi2rgl-ajKDoTAaceLBag,281
-_DxZ8gKU50sfuZEu4ypKg,442
VwZhwflLnTq19aAeFLJHCQ,549
eduRavkml8awmPachSZXuw,557
VR8QvH2g-jEG5EfMzA_G9w,493
1jpYP-JNOEYCMIzP4OlGuQ,3797
Z_mJYg3vi8cPZHa1J4BALw,2908
qaPSbg690KaX5av6xsSV4Q,904
tG38oI0Q3eLFTY_yq6M3IQ,525
FiL3HFI6z2j-ctSK__0VYw,1082
rDSe05sxgfjcIRzaBFH4xg,530
NUhHkT1wfXsTLxt_tWwVXw,96
sl0bjdVVfmKbxh2yCzOwRA,257
6EZINGzNn-uuu-IfjAO5Vw,294
0sE5o_dunOdUMvXVsaJSsA,1355
-9dmhyBvepc08KPEHlEM0w,745
SgtiWJIU94smnrKxa-cNUw,256
dQrDogW_V4fB83vTTAP5eA,1506
AV6weBrZFFBfRGCbcRGO4g,1225
WQhFa6FJ2MSGGpol7oRWLQ,668
B70iTJjcPkuYn8ouUewWgw,396
unQWd_INdQowUzCw7HZt9A,741
gZw2S4h8XAT07vaVz30TTA,175
LLGGe9k7NTVy1Z2wH1_Uew,858
0_VT3sTwi7gorIlU36ASmg,1195
MQdpFNpRfUbZJo7Of6hmww,373
PxANrd2dLItNNSAWyiQTjQ,288
nQPYSFpUPHrvlHImR-XbqA,648
SAIrNOB4PtDA4gziNCucwg,684
a1KXovXPdeDurOrER4ST6A,151
j83FLfnjvSHw-vrCNHuTCg,318
W98fZXdlQIUBRjWah7U-ng,1392
caBiQN3OwW4P3hfUFm2vQw,210
ri_zB3OXUJOIcMeJ8T6DrQ,259
5_MrPFw9E0cMJ1Q0DJFZOQ,300
yQVA34OiSXPGe2jTy--F8w,883
Jo3Cpvf8fpfcAIFG3TagbQ,383
J07TDs6qnTIaxm48EL1cKQ,332
Wbg9xC94mFdCMfNyR1jY3g,118
4hG2j_ibsNblDgqei05U_g,230
OJdufUU3hVabgviIBHksYw,896
TW58a4UkMcksdfQ7znUqsA,265
lEgKurgXzZaMpExXtvBY7w,235
TJQ10Np6miUawp7a6vLMhw,108
sNVGdeOPeitJ3OWUQBINzQ,773
5LNZ67Yw9RD6nf4_UhXOjw,324
aEoNNQxqvbSnXv65GrhBeQ,177
NgDyxaeItFSInv7J5paGLQ,129
DkYS3arLOhA8si5uUEmHOw,638
VxCnyVYn-FFgv6F1EqbdKA,478
BIBWGO_r_1znnlmLbp4Nxg,1761
fG0sIYdD4HPg7RKl2wX4Tg,689
f4x1YBxkLrZg652xt2KR5g,1609
dNr7VKRti8dXWE-jzfVBtQ,592
12f7GOkkC0GZRMif-fidhQ,937
SBnpT6JDbah-5l_52GM5sw,1161
AuJ_wBFUiQEhUrsl7k6TPg,324
0Hr7ouffQRik5ee6uCHDww,392
Mm4U3I4HoMXsIUQ2c9jC1Q,251
fg9Pwv9jDwZz0L02nJtGVA,281
aPwWn5KBNMOEYjlYwXRORw,244
_jsxUnZ8Iq8_kZNQcnzyrQ,264
iRhB506lbc0kU5289zyHzg,182
h5a8aJ_Pd71JzUGFA-IaAg,1473
925GiWzJ_cxQaUT870xW7A,173
IYijy8IZZoU-k7FlInn1iQ,359
W537pidoTVQmn9x1GPpxgA,195
-_hk47bgWLbX0SfvBUkoPQ,217
bXoRrDhojAQ1B3nGNEs7wg,742
RESDUcs7fIiihp38-d6_6g,873
Mkb7dYT-tBGQPy6tUpWMKA,201
FX5tyd6rzGPX7XgLPZnzwA,224
Piyem4JipjUS_rXnPx4SGw,257
rWmZAJMZ8NBw-_FbOYPnfA,390
-bd4BQcl1ekgo7avaFngIw,787
DMmeFKsUuMl0kDy7Zd7W3A,356
rq5dgoksPHkJwJNQKlGQ7w,212
frCxZS7lPhEnQRJ3UY6m7A,520
5FlgzvUxpOMozhgblpNvpQ,529
PgpO8RswM-xOitG4PBNo1w,652
EdY6q0CO2mlATpoTFkvHAw,212
gpflXHwzORmGqJNgkKtkEA,200
82g1PwX5FvclqqdjJHcVNA,229
v9u0NgjA4iQeKGevFnYSCA,150
tcm2xSuadBSERqefVq5WEQ,1200
SDSDJp-d_qUibvLF2FfsCQ,1011
EVxY3Vcc-4uavsq2CQsk3g,212
y-Iw6dZflNix4BdwIyTNGA,542
3IY-JtcZHBOSzFD53SSXLA,740
YJ8ljUhLsz6CtT_2ORNFmg,317
1Df5WnLX3DqN6ymlhqznaQ,1446
-dgUbX_lFqklJuf29A7piQ,496
JgkfjCL1NfMBC_M_hax_3Q,180
ujHiaprwCQ5ewziu0Vi9rw,1122
xN4d1pftLwL2k0FDeFX2_g,366
Dcj69NZJnbJhK-YHP_nULA,534
7QThNKBZfCNDsCaWRoejMw,1514
5hYLxV7F8HJPk3ZUkbXH8A,1046
-Le6cwbZL4tDZwNHwipfKg,120
BdzJQypceJ5Bam2P7egoiw,408
KbLI0QELlAwbfDUVwo43DQ,184
S37sKRRfkhFZRpxaYzWo_A,213
6sT5ZWXyIlxH6KkPSJniBA,134
Nj-FEhaIn4-VUYYyQ1aOfA,586
XUXczemir5J6L72pd2LLTQ,867
Ec9CBmL3285XkeHaNp-bSQ,381
c-2tyOP-dAEllCDYb0rPHg,459
VRC7J-ahI4em9ddhihxq5w,2408
Ks2vZq0qCpPQfTnXrZWVBw,1112
DXlDzOcpdUE_F21tok0fgw,99
83nnHcuC-PvkcUregRAr7Q,270
DP_RN_0ks1ZYFzLsWg6Izw,286
MuVIpRAEkNfRnmhsPTdl3A,939
1CeWMRJwyFkQ-fc3MR1Dmg,676
mES9E5K4HbYoPFXGv0pUuw,933
M5jKFdL0vLcBzdPh-mLnAQ,739
EBeGJulxO1iIREtZ3bBrrw,594
3kaQ0Z9i9re1OxSVo2OxvQ,339
pByOvSdhIDqtkGjAw5ZlpA,162
VpsXhgaBA7-65Gt2zg8Nkg,380
qGTd-E0vuSqaYOPDDcfqLA,593
hPfszfTC6xu9Ysd3sIHm8Q,1614
vk4nczkxVD2tmbrMtKNB4w,308
llQfDCKPXBW1-hSb_qUC-g,177
4dw7ev_MWCgIlK3S2xJi-g,82
p0iEUamJVp_QpaheE-Nz_g,388
nJrFxROYx9sis3acKkhzgA,302
KJUznqTqXPwPmH-96hUkoA,659
5zDP3Y2hdh6GJL9DVbQ2KA,579
LNGBEEelQx4zbfWnlc66cw,416
C-ZTdbVvuVMfCCoyLI2i0w,721
38-sjGYYVcQEKrZe5Nu47A,162
4a0Z2DnnuOjXVbTdyf9t8Q,589
y6Bchtf9LO-HivNQgUWD1g,399
R_M4P9XetEM-aLE7eHdthw,161
1uvcySLWM75MzlLM12F8dA,735
ALp--wAIVL4qQfCANn3ffw,204
eAc9Vd6loOgRQolMXQt6FA,1347
U8c5AcNhWq1koQwNyzMqkw,1279
CBb7z-MTbkzBvsUHBDqxEg,129
GDXftPS1_fTJUtZkaEUDhA,174
KTQnkLLKTEJfYEy_NT05OA,579
eoHdUeQDNgQ6WYEnP2aiRw,575
3MutZJ4mfM3Ds450rbpMiw,249
NYf9TKBKPpa1wkA_uwIlfg,591
ysJo5Jdo29XOBCnKrbUKWg,193
g83WbX_recywc4DEIZ-xug,2018
V4ZxTceyiYScX8tFujtLXg,178
n698nMZwnAl0zmZB_O7S8Q,895
